scorer,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000
8,1010.447021484375,699.2770385742188,1.0,1017.2091064453125,658.09814453125,0.9999999403953552,983.1595458984375,663.812744140625,0.9999998807907104,1008.79443359375,587.2271728515625,0.9999998807907104,961.9214477539062,596.7010498046875,1.0,983.4476928710938,545.5733642578125,1.0
9,1011.0941162109375,701.5946655273438,1.0,1017.2058715820312,659.793212890625,0.9999999403953552,982.5552978515625,668.1333618164062,0.9999998807907104,1008.7299194335938,587.8301391601562,0.9999998211860657,961.957763671875,597.6392822265625,1.0,983.470703125,546.3815307617188,1.0
10,1010.9943237304688,701.692138671875,1.0,1017.2926635742188,660.1065063476562,0.9999998807907104,982.4869995117188,668.1021728515625,0.9999998807907104,1008.7542724609375,587.6884155273438,0.9999997615814209,962.0327758789062,597.5537109375,1.0,983.472900390625,546.4060668945312,1.0
11,1010.586669921875,701.5155029296875,0.9999999403953552,1016.3242797851562,660.9549560546875,0.9999997615814209,981.3325805664062,669.7344360351562,1.0,1009.0040893554688,588.7647705078125,0.9999998807907104,962.0814208984375,598.1475219726562,1.0,983.501708984375,547.08154296875,1.0
12,1010.5811157226562,701.501953125,1.0,1016.326171875,660.7963256835938,0.9999997615814209,981.4852294921875,669.9420166015625,1.0,1008.924072265625,588.6046752929688,0.9999998211860657,962.304931640625,598.3235473632812,1.0,983.5580444335938,547.1835327148438,1.0
13,1009.6668701171875,700.8370361328125,1.0,1015.1029663085938,660.7998657226562,0.9999997019767761,981.5565185546875,669.4033813476562,0.9999998807907104,1009.9454956054688,590.8292846679688,1.0,961.7222900390625,598.5236206054688,1.0,983.4509887695312,548.0213012695312,1.0
14,1009.7099609375,700.8172607421875,0.9999999403953552,1015.0254516601562,661.0822143554688,0.9999997615814209,981.5133056640625,669.6136474609375,0.9999999403953552,1009.9612426757812,590.8212890625,1.0,961.9505004882812,598.5958251953125,1.0,983.4554443359375,548.0853271484375,1.0
15,1010.1435546875,700.2130126953125,1.0,1015.205810546875,660.6416015625,0.9999997615814209,981.4850463867188,669.3753662109375,0.9999999403953552,1009.5340576171875,590.5889892578125,0.9999998807907104,961.7654418945312,598.7063598632812,1.0,983.369140625,548.43115234375,1.0
16,1010.1691284179688,700.1349487304688,0.9999998807907104,1015.0374145507812,660.8375244140625,0.9999996423721313,981.5255737304688,669.4694213867188,0.9999999403953552,1009.534912109375,590.5739135742188,0.9999998807907104,961.703857421875,598.7363891601562,1.0,983.390625,548.435302734375,1.0
17,1010.7825317382812,700.0734252929688,0.9999998807907104,1016.60498046875,660.55126953125,0.9999998807907104,981.8493041992188,669.5180053710938,0.9999999403953552,1009.6070556640625,590.6521606445312,0.9999998807907104,962.47412109375,598.2351684570312,1.0,983.4617309570312,548.633544921875,1.0
18,1010.8155517578125,700.193359375,0.9999999403953552,1016.842041015625,661.0344848632812,0.9999998807907104,981.9067993164062,669.7181396484375,0.9999999403953552,1009.921875,590.7192993164062,0.9999998807907104,962.349853515625,598.689208984375,1.0,983.5643310546875,548.6416015625,1.0
19,1010.3895263671875,699.9603881835938,0.9999998807907104,1016.9851684570312,661.073974609375,0.9999998807907104,981.8236694335938,669.7329711914062,0.9999999403953552,1009.9349365234375,590.866943359375,1.0,962.5355834960938,598.6918334960938,1.0,983.5390014648438,548.805419921875,1.0
20,1010.3467407226562,700.1588134765625,0.9999999403953552,1017.0787353515625,661.0571899414062,0.9999998211860657,982.016845703125,669.5714721679688,0.9999998807907104,1009.9146728515625,590.7855224609375,0.9999998807907104,962.40380859375,598.6099243164062,1.0,983.5020751953125,548.91162109375,1.0
21,1010.8280029296875,700.4586181640625,1.0,1017.048583984375,660.9440307617188,0.9999998211860657,981.8607788085938,669.7941284179688,1.0,1009.8538818359375,591.0513305664062,0.9999998807907104,962.1331787109375,598.8067016601562,1.0,983.3148193359375,549.2767944335938,1.0
22,1010.804443359375,700.4369506835938,0.9999999403953552,1016.9739990234375,661.0375366210938,0.9999998807907104,981.806396484375,669.75732421875,0.9999998807907104,1009.7080688476562,590.9978637695312,0.9999999403953552,962.1494140625,598.25634765625,1.0,983.3165893554688,549.267822265625,1.0
23,1011.3532104492188,700.4873046875,0.9999998807907104,1017.0733642578125,661.107421875,0.9999998807907104,982.021240234375,670.1416625976562,0.9999999403953552,1009.603271484375,590.9151611328125,0.9999999403953552,962.1895751953125,598.4510498046875,1.0,983.3107299804688,549.185546875,1.0
24,1011.3694458007812,700.7620239257812,0.9999999403953552,1017.148193359375,661.13818359375,0.9999998211860657,982.1155395507812,670.2391967773438,0.9999998807907104,1009.5120849609375,590.9741821289062,0.9999998807907104,962.1935424804688,598.4379272460938,1.0,983.3017578125,549.2926025390625,1.0
25,1011.384033203125,701.2994384765625,1.0,1016.3408203125,660.5409545898438,0.9999998807907104,981.6693115234375,669.6622924804688,0.9999998807907104,1009.3514404296875,590.79638671875,0.9999998807907104,962.2728271484375,598.0843505859375,1.0,983.2977905273438,549.3638305664062,1.0
26,1011.3383178710938,701.3861083984375,1.0,1016.365966796875,660.5698852539062,0.9999998211860657,981.6943969726562,669.59033203125,0.9999999403953552,1009.3012084960938,590.7957763671875,0.9999998807907104,962.2171020507812,598.0018310546875,1.0,983.3709716796875,549.2922973632812,1.0
27,1010.7135009765625,700.6925659179688,1.0,1015.4469604492188,659.0056762695312,0.9999999403953552,981.861328125,668.6776123046875,0.9999998807907104,1009.1897583007812,590.8519897460938,0.9999998807907104,962.1445922851562,598.4633178710938,1.0,983.3499755859375,549.313720703125,1.0
28,1010.8108520507812,700.659423828125,1.0,1015.4050903320312,659.027099609375,0.9999999403953552,981.8104248046875,668.7850952148438,0.9999998807907104,1009.2261352539062,590.6878662109375,0.9999998807907104,962.1165771484375,598.4442138671875,1.0,983.3877563476562,549.3035888671875,1.0
29,1010.6065063476562,697.6590576171875,1.0,1014.9725952148438,658.7565307617188,0.9999998807907104,981.4999389648438,668.1901245117188,0.9999998807907104,1009.5075073242188,590.6044311523438,0.9999999403953552,962.1045532226562,598.8170776367188,1.0,983.3656616210938,549.3090209960938,1.0
30,1011.5809936523438,697.2373046875,0.9999999403953552,1015.4580078125,657.4403686523438,0.9999999403953552,980.94189453125,667.3335571289062,0.9999998807907104,1009.1550903320312,589.749267578125,0.999998927116394,961.8301391601562,598.4916381835938,1.0,983.3096313476562,549.2261352539062,1.0
31,1011.81884765625,696.2745361328125,0.9999998807907104,1015.4517822265625,657.5502319335938,0.9999998807907104,981.121826171875,667.3965454101562,0.9999998807907104,1008.7349853515625,589.3192749023438,0.9999985694885254,961.7542114257812,598.7197265625,1.0,983.3768310546875,549.0911865234375,1.0
32,1011.6463623046875,696.2724609375,0.9999999403953552,1015.4041137695312,657.4159545898438,0.9999998807907104,981.2598876953125,667.3425903320312,0.9999998807907104,1008.7675170898438,589.3306274414062,0.999998927116394,961.673828125,598.6055297851562,0.9999999403953552,983.4384155273438,549.1115112304688,1.0
33,1011.2467651367188,696.3870239257812,0.9999999403953552,1015.3126220703125,657.175048828125,0.9999998807907104,981.0307006835938,667.177001953125,0.9999998807907104,1008.7284545898438,589.2405395507812,0.9999988079071045,961.5902099609375,598.4990234375,1.0,983.5428466796875,549.1171875,1.0
34,1011.2698364257812,696.595458984375,1.0,1015.2454223632812,657.2396240234375,0.9999998807907104,981.0172729492188,667.3402099609375,0.9999999403953552,1008.718994140625,589.1701049804688,0.999998927116394,961.4773559570312,598.6302490234375,1.0,983.5262451171875,549.097412109375,1.0
35,1010.3143920898438,697.9053955078125,1.0,1015.0158081054688,657.6796875,0.9999999403953552,980.9595947265625,667.4065551757812,0.9999999403953552,1008.7830200195312,589.18408203125,0.9999991655349731,961.52001953125,598.4420776367188,1.0,983.5838623046875,549.064453125,1.0
36,1010.4944458007812,697.8229370117188,0.9999999403953552,1014.995849609375,657.830322265625,0.9999998807907104,981.1707153320312,667.6272583007812,0.9999998807907104,1008.89990234375,589.416748046875,0.9999991655349731,961.5783081054688,598.3425903320312,1.0,983.6072998046875,548.9765014648438,1.0
37,1010.5302124023438,698.8070068359375,1.0,1014.696533203125,657.864501953125,0.9999998807907104,981.2694702148438,667.2534790039062,0.9999998807907104,1008.8001708984375,589.2910766601562,0.9999991655349731,961.6776123046875,598.2835693359375,1.0,983.6246337890625,548.9363403320312,1.0
38,1010.4588012695312,698.8309936523438,1.0,1014.606201171875,657.5540771484375,0.9999999403953552,980.9569091796875,666.91796875,0.9999999403953552,1008.7243041992188,589.0595703125,0.9999992847442627,961.7660522460938,598.3541870117188,1.0,983.6243896484375,548.8928833007812,1.0
39,1008.9810791015625,705.3601684570312,1.0,1013.9610595703125,657.1470947265625,0.9999998807907104,980.3381958007812,666.1664428710938,0.9999999403953552,1008.6015014648438,589.0442504882812,0.9999991655349731,961.767578125,598.7111206054688,1.0,983.5767211914062,548.7022705078125,1.0
40,1008.9225463867188,705.3182373046875,1.0,1014.1558227539062,657.124755859375,0.9999998807907104,981.0045166015625,665.4664306640625,0.9999998807907104,1008.5618286132812,588.9254760742188,0.9999992847442627,961.7930297851562,598.70068359375,0.9999998807907104,983.5888671875,548.697265625,1.0
41,999.124267578125,709.4028930664062,1.0,1012.9552001953125,657.6370239257812,0.9999998211860657,978.8580932617188,663.97265625,0.9999998807907104,1008.6815185546875,589.101806640625,0.9999990463256836,961.7800903320312,598.5819091796875,1.0,983.622802734375,548.8857421875,1.0
42,999.3367919921875,709.4685668945312,1.0,1012.8057861328125,657.5796508789062,0.9999999403953552,978.871337890625,663.9949951171875,1.0,1008.7098388671875,589.0879516601562,0.9999990463256836,961.6450805664062,598.6370849609375,1.0,983.6187133789062,548.882080078125,1.0
43,992.5642700195312,718.9537353515625,1.0,1011.2374877929688,662.3711547851562,0.9999990463256836,977.1123657226562,666.7786254882812,0.9999995827674866,1009.1810302734375,590.1902465820312,0.9999990463256836,962.02197265625,599.4454345703125,1.0,983.5391235351562,548.8856201171875,1.0
44,992.521728515625,719.003173828125,1.0,1011.2301635742188,662.2786254882812,0.9999990463256836,977.1348266601562,666.713134765625,0.9999995827674866,1009.0869140625,590.1401977539062,0.9999990463256836,962.1777954101562,599.02978515625,1.0,983.5283813476562,548.8517456054688,1.0
45,987.84033203125,725.782470703125,1.0,1009.05419921875,665.81298828125,0.9999963045120239,975.865234375,669.6981201171875,0.9999990463256836,1009.6541748046875,590.799072265625,0.9999997615814209,962.8923950195312,599.3063354492188,1.0,983.6478881835938,549.0558471679688,1.0
46,987.8528442382812,725.7608032226562,1.0,1009.103271484375,665.9656982421875,0.9999967813491821,975.8577270507812,669.9440307617188,0.9999990463256836,1009.6373291015625,590.9588623046875,0.9999997615814209,962.8348388671875,599.4360961914062,1.0,983.6986694335938,549.0546875,1.0
47,987.64794921875,731.5198974609375,1.0,1006.0389404296875,671.1244506835938,0.9999973177909851,973.4522705078125,674.8673095703125,0.9999996423721313,1009.8904418945312,591.4641723632812,0.9999999403953552,963.2406005859375,599.9208374023438,1.0,983.6975708007812,549.4659423828125,1.0
48,987.6054077148438,731.2625732421875,0.9999998807907104,1006.308837890625,670.4700927734375,0.9999969601631165,973.3297119140625,674.18310546875,0.9999995231628418,1010.1395874023438,591.780029296875,1.0,963.192626953125,600.0367431640625,1.0,983.6995849609375,549.479736328125,1.0
49,992.92919921875,732.546142578125,1.0,1005.0775756835938,671.8771362304688,0.9999985098838806,972.7235717773438,675.8089599609375,0.9999998211860657,1010.06591796875,593.210205078125,1.0,963.536865234375,600.5388793945312,0.9999999403953552,983.9776000976562,550.8353271484375,1.0
50,993.0438232421875,732.6920776367188,1.0,1005.0899658203125,672.0003662109375,0.9999983310699463,972.75048828125,676.0792846679688,0.9999998807907104,1009.9811401367188,592.9248657226562,1.0,963.7471313476562,600.779052734375,1.0,983.9525146484375,550.7274169921875,1.0
51,1011.9091796875,731.903076171875,1.0,1004.7071533203125,672.03173828125,0.9999991655349731,973.1796264648438,677.7490234375,0.9999997615814209,1010.1138305664062,594.35400390625,1.0,963.0374755859375,601.4662475585938,1.0,984.07861328125,552.785400390625,1.0
52,1011.6958618164062,731.822265625,1.0,1004.83544921875,672.0067749023438,0.9999990463256836,973.2798461914062,677.7245483398438,0.9999998807907104,1010.1383666992188,594.3002319335938,1.0,963.4527587890625,601.383544921875,1.0,984.109619140625,552.8019409179688,1.0
53,1018.609130859375,732.48046875,0.9999998807907104,1004.6467895507812,675.8325805664062,0.9999996423721313,975.0828247070312,682.2900390625,0.9999986886978149,1009.1651000976562,596.142333984375,1.0,963.0225830078125,602.4008178710938,0.9999998807907104,984.238525390625,555.8341674804688,1.0
54,1018.2555541992188,732.3858032226562,1.0,1004.6884155273438,675.7743530273438,0.9999996423721313,975.3177490234375,682.3617553710938,0.999998927116394,1009.1903686523438,596.3385009765625,1.0,963.01171875,602.61328125,0.9999998807907104,984.2630004882812,555.8536987304688,1.0
55,1020.1431884765625,732.3526611328125,1.0,1005.0628662109375,678.195556640625,0.9999994039535522,975.6178588867188,684.228759765625,0.999999463558197,1008.5446166992188,599.5807495117188,0.9999998807907104,962.5852661132812,605.5891723632812,0.9999998211860657,983.8316650390625,558.7225952148438,1.0
56,1020.157958984375,732.3336181640625,1.0,1005.0534057617188,678.2108154296875,0.9999994039535522,975.5452270507812,684.142578125,0.9999994039535522,1008.382568359375,599.472900390625,0.9999998807907104,962.50537109375,605.4886474609375,0.9999998807907104,983.8482055664062,558.63134765625,1.0
57,1020.0525512695312,732.3492431640625,1.0,1004.6690063476562,678.3831176757812,0.9999995231628418,975.1900024414062,684.198486328125,0.9999994039535522,1008.7098388671875,599.866943359375,0.9999999403953552,962.9970092773438,606.5543823242188,0.9999999403953552,983.7650146484375,558.7205200195312,1.0
58,1019.437744140625,736.4049682617188,1.0,1004.523193359375,680.1671142578125,0.9999986290931702,975.9015502929688,688.37744140625,0.9999998211860657,1006.5215454101562,601.5240478515625,0.9999985694885254,961.9463500976562,608.9005126953125,0.9999999403953552,983.5768432617188,561.1627807617188,1.0
59,1019.3511352539062,736.0270385742188,1.0,1004.5211791992188,680.1432495117188,0.9999986886978149,975.9124755859375,688.3673706054688,0.9999998807907104,1006.5462036132812,601.64208984375,0.9999984502792358,961.8948974609375,609.0619506835938,1.0,983.5679931640625,561.1845703125,1.0
60,1019.5176391601562,738.5228881835938,1.0,1005.6845703125,681.3220825195312,0.999996542930603,977.5187377929688,692.2850341796875,0.9999998807907104,1006.0941162109375,603.9442749023438,0.9999985694885254,961.303955078125,610.1889038085938,1.0,983.4413452148438,562.3570556640625,1.0
61,1010.2901000976562,739.7210693359375,1.0,1006.6231079101562,685.0323486328125,0.9999901652336121,976.9946899414062,691.579833984375,1.0,1005.6226806640625,604.3612060546875,0.999998927116394,961.2422485351562,610.358154296875,1.0,983.205078125,564.142333984375,1.0
62,1010.7809448242188,739.7413330078125,1.0,1007.5863647460938,684.7048950195312,0.9999953508377075,977.1512451171875,691.50439453125,1.0,1005.647705078125,604.6339111328125,0.9999990463256836,961.2951049804688,610.422607421875,1.0,983.1651611328125,564.0919189453125,1.0
63,1006.1497192382812,741.7763061523438,1.0,1007.8175659179688,687.436767578125,0.9999995231628418,975.8011474609375,693.0135498046875,0.9999998807907104,1006.3253784179688,606.1179809570312,0.9999992847442627,960.9676513671875,613.6123657226562,0.9999998807907104,982.8782958984375,566.219970703125,1.0
64,1006.1959228515625,741.6555786132812,1.0,1007.8052978515625,687.6373291015625,0.9999995827674866,975.813232421875,692.9957275390625,1.0,1006.3159790039062,606.3383178710938,0.9999992847442627,961.0142211914062,613.5634155273438,1.0,982.8772583007812,566.0841064453125,1.0
65,1006.2052001953125,741.7178344726562,1.0,1007.80517578125,687.6385498046875,0.9999995827674866,975.8702392578125,693.2067260742188,0.9999999403953552,1006.4354248046875,606.3950805664062,0.9999992847442627,961.0032348632812,613.5554809570312,1.0,982.8078002929688,566.39404296875,1.0
66,988.407470703125,747.2991943359375,0.9999998807907104,1005.1947631835938,692.5673828125,0.9999995231628418,971.2767944335938,696.0831298828125,0.9999997615814209,1005.5819702148438,609.5616455078125,0.9999998807907104,959.7825927734375,618.6566162109375,0.9999996423721313,982.9452514648438,572.8790893554688,1.0
67,988.3309936523438,747.3868408203125,0.9999998211860657,1005.425537109375,693.1262817382812,0.9999991655349731,971.6253051757812,696.6824340820312,0.9999995231628418,1005.492919921875,609.5866088867188,0.9999998807907104,959.7898559570312,618.7506103515625,0.9999997615814209,982.8776245117188,572.87353515625,1.0
68,973.3382568359375,757.0162353515625,0.9999998807907104,998.7840576171875,705.8798828125,0.9999997615814209,966.96337890625,704.067138671875,1.0,1003.0197143554688,628.8701171875,0.9999998211860657,959.4484252929688,628.1724243164062,1.0,985.4678955078125,583.2001342773438,1.0
69,973.238037109375,757.00830078125,0.9999998807907104,998.847412109375,705.85107421875,0.9999997615814209,966.9557495117188,704.02978515625,0.9999998807907104,1002.9523315429688,629.2138671875,0.9999997615814209,959.4205932617188,627.9990844726562,1.0,985.4281005859375,583.129150390625,1.0
70,966.2555541992188,769.0278930664062,1.0,997.225830078125,721.0633544921875,0.9999998211860657,966.7189331054688,717.9571533203125,0.9999998807907104,1005.8057861328125,644.9876098632812,0.9999998807907104,960.9365234375,635.9109497070312,0.9999998807907104,991.9173583984375,595.7300415039062,1.0
71,966.2235107421875,769.2507934570312,1.0,997.11376953125,721.2677612304688,0.9999999403953552,966.7596435546875,718.0191040039062,0.9999998807907104,1005.866455078125,645.119140625,0.9999998807907104,960.9261474609375,636.0111694335938,0.9999998807907104,991.8729248046875,595.6103515625,1.0
72,968.8860473632812,782.3441162109375,0.9999998807907104,996.9619750976562,733.8945922851562,0.9999992847442627,967.8629760742188,730.80029296875,0.9999990463256836,1009.36962890625,654.2702026367188,0.9999997615814209,963.5734252929688,648.028564453125,0.9999998807907104,996.3067626953125,607.383544921875,1.0
73,968.9346313476562,782.5593872070312,0.9999998807907104,996.959228515625,733.8714599609375,0.9999992847442627,967.7880249023438,730.7083740234375,0.9999990463256836,1009.3248901367188,654.1350708007812,0.9999998807907104,963.6079711914062,647.852294921875,1.0,996.304443359375,607.3949584960938,1.0
74,976.6190185546875,798.2001342773438,1.0,997.9628295898438,747.17919921875,0.9999992847442627,967.5966186523438,745.8545532226562,0.9999995231628418,1012.4486083984375,669.49853515625,0.9999998807907104,964.2011108398438,674.3563232421875,1.0,1000.2418823242188,623.4650268554688,1.0
75,976.6837768554688,798.3445434570312,1.0,997.9992065429688,746.883544921875,0.9999991655349731,967.6561889648438,745.718994140625,0.9999995231628418,1012.4116821289062,669.5305786132812,0.9999998807907104,964.1974487304688,674.384521484375,1.0,999.83740234375,623.177734375,1.0
76,979.7001953125,809.7747192382812,1.0,997.9541625976562,758.3922119140625,0.9999998807907104,965.1087646484375,759.8058471679688,0.9999999403953552,1011.1177978515625,681.3726196289062,1.0,964.3942260742188,683.5613403320312,0.9999997615814209,997.891357421875,638.1282348632812,1.0
77,979.75341796875,809.6873168945312,1.0,997.9071655273438,758.2330932617188,0.9999998807907104,964.9195556640625,759.646728515625,0.9999998807907104,1011.150146484375,681.3984985351562,1.0,964.3641967773438,683.602783203125,0.9999997615814209,997.9288330078125,638.1290893554688,1.0
78,975.922607421875,817.0449829101562,0.9999997615814209,997.1293334960938,764.1368408203125,0.9999997615814209,964.5718383789062,765.8718872070312,0.9999999403953552,1007.8798828125,687.8988647460938,0.9999998807907104,961.1058349609375,691.8118896484375,1.0,994.4580078125,645.2651977539062,1.0
79,975.9783325195312,817.0739135742188,0.9999998807907104,997.1777954101562,764.1465454101562,0.9999998211860657,964.600341796875,765.9954833984375,0.9999998807907104,1007.9411010742188,687.9248046875,0.9999998807907104,961.2560424804688,691.878662109375,1.0,994.4949340820312,645.275634765625,1.0
80,968.0989990234375,823.51123046875,1.0,992.3029174804688,771.3533325195312,0.9999998211860657,960.1388549804688,770.6614379882812,0.9999998807907104,1006.6612548828125,699.3558349609375,0.9999999403953552,960.6209106445312,696.85107421875,1.0,989.7959594726562,655.947998046875,1.0
81,967.978515625,823.4908447265625,1.0,992.3384399414062,771.960205078125,0.9999997615814209,960.3002319335938,771.343505859375,0.9999998807907104,1006.6727905273438,699.37353515625,0.9999999403953552,960.5490112304688,696.9674072265625,1.0,989.7754516601562,655.8724365234375,1.0
82,967.2916259765625,828.263671875,0.9999998807907104,990.864013671875,780.1279296875,0.9999996423721313,958.6964721679688,779.3748168945312,0.9999992847442627,1002.8220825195312,715.393310546875,0.9999998807907104,959.9877319335938,704.4100952148438,0.9999998807907104,991.1019287109375,664.4334106445312,1.0
83,967.3333740234375,828.26708984375,0.9999999403953552,991.017333984375,779.8218994140625,0.9999997615814209,958.5980834960938,779.202880859375,0.9999992847442627,1002.5810546875,715.8233642578125,1.0,958.9051513671875,705.149658203125,0.9999998807907104,991.1586303710938,664.4620971679688,1.0
84,970.0914306640625,835.411865234375,1.0,992.7613525390625,788.6201782226562,1.0,960.5714721679688,786.6040649414062,1.0,1003.3919677734375,720.8841552734375,1.0,960.2437133789062,709.8770141601562,1.0,995.150146484375,672.0678100585938,1.0
85,970.2479858398438,835.4351196289062,1.0,992.9423217773438,788.2599487304688,1.0,960.5562133789062,786.6602783203125,1.0,1003.5291748046875,720.4281616210938,1.0,960.4194946289062,709.7028198242188,1.0,995.265625,671.9735107421875,1.0
86,976.7257080078125,847.7525634765625,0.9999999403953552,995.4601440429688,796.0579833984375,0.9999996423721313,964.3433837890625,794.6275024414062,0.9999998807907104,1007.7636108398438,723.259521484375,1.0,963.0562133789062,712.4027099609375,1.0,998.6292114257812,676.5081787109375,1.0
87,976.6071166992188,847.7901611328125,0.9999998807907104,995.4691772460938,796.268310546875,0.9999995827674866,964.365966796875,794.7625122070312,0.9999998807907104,1007.3858642578125,723.8501586914062,1.0,963.0896606445312,712.4110717773438,1.0,998.8367919921875,676.8483276367188,1.0
88,981.7774047851562,861.7020874023438,1.0,1002.0318603515625,810.0017700195312,0.9999951124191284,970.6036987304688,810.5726928710938,0.9999992251396179,1011.3517456054688,728.5580444335938,1.0,964.8310546875,722.5023803710938,1.0,1001.8336181640625,683.7854614257812,0.9999999403953552
89,981.882080078125,861.6171264648438,1.0,1001.9501953125,809.6763916015625,0.9999963641166687,970.5680541992188,810.279052734375,0.9999991655349731,1011.4647827148438,728.532470703125,1.0,964.9508056640625,722.3638305664062,1.0,1002.2957153320312,683.89453125,0.9999999403953552
90,982.9747924804688,867.56005859375,1.0,1002.5678100585938,816.0557861328125,0.9999994039535522,972.8713989257812,815.0093383789062,0.9999998807907104,1011.9325561523438,729.2446899414062,1.0,967.5244750976562,727.16650390625,1.0,1002.7022094726562,689.875,1.0
