scorer,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000,DLC_resnet50_EPM_DLC_BSOIDAug25shuffle1_495000
8,999.2183837890625,795.58203125,0.9999999403953552,1001.0183715820312,740.4346923828125,0.999999463558197,969.8168334960938,748.6605224609375,0.999994695186615,1004.6813354492188,650.8147583007812,0.999998927116394,958.4069213867188,665.1640014648438,0.9999997615814209,981.1801147460938,610.205810546875,1.0
9,998.9533081054688,795.5968017578125,1.0,1000.772705078125,740.5851440429688,0.9999995827674866,969.7118530273438,748.8392944335938,0.9999958872795105,1004.6285400390625,650.6095581054688,0.9999987483024597,958.3287963867188,665.167236328125,0.9999997615814209,981.7364501953125,610.4627685546875,1.0
10,987.541748046875,803.5516967773438,1.0,997.129150390625,744.74267578125,0.9999989867210388,964.6729125976562,752.9236450195312,0.9999998807907104,999.5575561523438,653.7205200195312,0.9999996423721313,955.5335083007812,669.7218627929688,0.9999997615814209,977.6220092773438,613.3849487304688,1.0
11,987.5541381835938,803.464111328125,1.0,997.1135864257812,744.6558837890625,0.9999991059303284,964.6671752929688,752.7288208007812,0.9999998807907104,999.5304565429688,653.7117919921875,0.9999997019767761,955.5087890625,669.7323608398438,0.9999997615814209,977.4549560546875,613.6881103515625,1.0
12,987.455322265625,803.4638671875,1.0,997.1785888671875,744.5382690429688,0.9999991059303284,964.7081298828125,752.6781616210938,0.9999999403953552,999.6119384765625,653.657470703125,0.9999997615814209,956.3135986328125,669.5888671875,0.9999997615814209,977.5516967773438,613.6836547851562,1.0
13,978.255615234375,812.2386474609375,1.0,992.7747802734375,751.69482421875,0.9999957084655762,961.4325561523438,758.5270385742188,0.9999998807907104,998.5144653320312,659.5343627929688,0.9999998807907104,954.8147583007812,673.276611328125,1.0,974.8059692382812,618.5809936523438,0.9999999403953552
14,978.1765747070312,812.174072265625,0.9999998807907104,992.7666015625,751.7525024414062,0.9999958872795105,961.450927734375,758.5192260742188,0.9999998807907104,998.5511474609375,659.6820678710938,0.9999999403953552,954.789794921875,673.2230834960938,1.0,974.7796020507812,618.3572387695312,0.9999998807907104
15,969.7638549804688,818.3714599609375,1.0,989.9592895507812,759.4363403320312,0.9999728202819824,958.8615112304688,764.449462890625,0.9999939203262329,998.4070434570312,675.3900146484375,1.0,953.4977416992188,675.1028442382812,1.0,973.175048828125,627.4237060546875,1.0
16,969.8055419921875,818.3074340820312,1.0,989.996337890625,759.334716796875,0.9999711513519287,958.9188842773438,764.4092407226562,0.9999930262565613,998.3978881835938,675.3644409179688,1.0,953.582763671875,674.9645385742188,1.0,973.128662109375,627.3062744140625,1.0
17,969.580078125,825.985107421875,0.9999990463256836,987.09716796875,769.7450561523438,0.9999962449073792,957.0470581054688,772.2164916992188,0.9999988079071045,1000.67919921875,680.76171875,0.9999997615814209,954.513671875,679.2639770507812,1.0,976.2760620117188,630.9273681640625,1.0
18,971.8527221679688,834.5980834960938,1.0,988.281982421875,778.4763793945312,0.9998453855514526,956.657958984375,782.6874389648438,0.9999971389770508,1002.0086669921875,686.3528442382812,0.9999994039535522,956.7595825195312,683.4012451171875,0.9999995231628418,981.4603881835938,640.7969970703125,1.0
19,971.8477783203125,834.6246948242188,1.0,988.1943359375,778.373046875,0.9998323321342468,956.6121826171875,782.6098022460938,0.999997079372406,1002.0296020507812,686.3270874023438,0.9999994039535522,956.7455444335938,683.41748046875,0.9999995231628418,981.4309692382812,640.8280639648438,1.0
20,971.8665161132812,834.642578125,1.0,988.1917114257812,778.3582763671875,0.9998347759246826,956.5890502929688,782.6062622070312,0.999997079372406,1001.9640502929688,686.3773193359375,0.9999994039535522,956.7264404296875,683.470703125,0.9999995231628418,981.4188232421875,640.8489990234375,1.0
21,976.4963989257812,844.2174072265625,1.0,988.1986694335938,791.9297485351562,0.9999701976776123,960.1356201171875,794.6498413085938,0.999994158744812,1001.6122436523438,691.3860473632812,0.9999999403953552,956.3870849609375,688.1057739257812,0.9999997615814209,981.9134521484375,649.8388671875,0.9999999403953552
22,976.4324951171875,844.1859130859375,1.0,987.9415283203125,790.46875,0.9999899864196777,959.8895263671875,793.672119140625,0.9999942779541016,1001.6416625976562,691.4620971679688,0.9999998807907104,956.3358154296875,688.1943359375,0.9999997615814209,981.8563842773438,649.7947998046875,1.0
23,981.9503784179688,852.4423217773438,1.0,990.3988647460938,800.1176147460938,0.9999836683273315,962.8693237304688,800.889404296875,0.9999997615814209,1000.78125,695.34716796875,0.9999997615814209,956.7698364257812,697.8384399414062,0.9999982714653015,979.4742431640625,658.76171875,1.0
24,981.9002075195312,852.4005737304688,1.0,990.3126220703125,800.114013671875,0.9999840259552002,962.935302734375,800.9200439453125,0.9999996423721313,1000.79833984375,695.5751953125,0.9999997615814209,956.7921142578125,697.9188842773438,0.9999984502792358,979.6161499023438,658.7545166015625,1.0
25,982.4204711914062,861.904296875,1.0,992.8173828125,803.3018188476562,0.9999159574508667,964.4672241210938,806.3640747070312,0.9999980926513672,1001.4414672851562,698.2003784179688,0.9999898076057434,957.5880126953125,702.04248046875,0.9999988079071045,978.6947021484375,664.6031494140625,0.9999999403953552
26,982.3574829101562,861.8543701171875,1.0,992.7713623046875,803.5026245117188,0.9999309182167053,964.218994140625,806.4508666992188,0.9999982714653015,1001.4473876953125,698.14208984375,0.9999926090240479,957.4607543945312,701.9595947265625,0.9999989867210388,978.68359375,664.643798828125,0.9999998807907104
27,983.152099609375,867.2618408203125,1.0,992.9415893554688,810.025634765625,0.9999717473983765,963.9801025390625,814.9083862304688,0.9999939203262329,1000.1239013671875,701.4478149414062,0.9999599456787109,958.028564453125,706.8628540039062,0.9999998807907104,977.6398315429688,668.8585205078125,0.9999989867210388
28,983.17626953125,867.2854614257812,1.0,993.0383911132812,810.1842651367188,0.9999765157699585,963.9441528320312,814.9087524414062,0.9999945163726807,1000.0640258789062,701.5009155273438,0.9999485611915588,957.9898071289062,706.8277587890625,0.9999999403953552,977.822265625,668.8916015625,0.9999991655349731
29,982.4231567382812,872.4743041992188,0.9999999403953552,992.8162231445312,814.6806640625,0.9990994930267334,961.969970703125,816.868896484375,0.9983795881271362,999.0693359375,703.6300659179688,0.9998445510864258,957.4244384765625,712.8145751953125,0.9999996423721313,975.486083984375,673.406494140625,0.9999966621398926
30,981.7667236328125,872.4778442382812,0.9999998807907104,992.48828125,814.033447265625,0.9979352951049805,961.8933715820312,815.784912109375,0.9959127902984619,999.2322387695312,703.6074829101562,0.9999569654464722,956.906982421875,712.9634399414062,0.9999995827674866,975.6251831054688,675.0093383789062,0.9999997615814209
31,971.8347778320312,877.9496459960938,0.9999997615814209,989.427978515625,818.7544555664062,0.9994969367980957,960.970458984375,819.5440063476562,0.9991559386253357,998.4190063476562,708.236328125,0.9999796152114868,956.4632568359375,716.540283203125,0.9999992251396179,975.7622680664062,677.5951538085938,0.9999998807907104
32,972.0202026367188,877.794189453125,0.9999997615814209,989.4642944335938,818.3858032226562,0.9996890425682068,961.0178833007812,818.8331298828125,0.9993354082107544,998.4815063476562,708.2105102539062,0.9999864101409912,956.4924926757812,716.5338745117188,0.9999991655349731,975.7703857421875,677.6097412109375,0.9999999403953552
33,968.4979248046875,881.3422241210938,1.0,987.7744750976562,821.6930541992188,0.9988680481910706,959.087890625,822.3856201171875,0.999129056930542,997.6281127929688,711.8912963867188,0.9991350769996643,956.5475463867188,718.717041015625,0.9999964237213135,976.4417114257812,677.7435913085938,0.9999990463256836
34,968.5650634765625,881.2926025390625,1.0,988.0209350585938,821.729736328125,0.998803973197937,959.22900390625,822.801025390625,0.9993135929107666,997.5440673828125,711.46728515625,0.9995585680007935,956.5057983398438,718.8285522460938,0.9999966621398926,976.3515014648438,677.8646240234375,0.9999992847442627
35,967.9705810546875,883.192626953125,1.0,986.54931640625,830.0006713867188,0.9974137544631958,958.058349609375,830.0122680664062,0.996040940284729,955.8065795898438,815.0105590820312,0.9990706443786621,957.2090454101562,720.7994995117188,0.9999970197677612,977.1071166992188,679.83642578125,0.9999991655349731
36,967.9537963867188,883.1753540039062,0.9999999403953552,986.6563720703125,829.936767578125,0.9965770244598389,957.9671630859375,829.7003173828125,0.9959571361541748,997.6964111328125,713.3907470703125,0.9990142583847046,957.1307983398438,720.5480346679688,0.9999971389770508,977.2008056640625,679.92333984375,0.9999992847442627
37,970.7243041992188,885.0499267578125,0.9999999403953552,986.8621826171875,830.00146484375,0.996904194355011,957.6517333984375,829.5433349609375,0.9965466260910034,955.505615234375,814.235595703125,0.9989930391311646,957.1295166015625,720.6583251953125,0.9999969005584717,977.3328247070312,680.2959594726562,0.9999992251396179
38,970.8624267578125,884.7846069335938,0.9999998807907104,987.0831909179688,829.9638061523438,0.9972149133682251,957.9446411132812,829.7119140625,0.9964390993118286,955.5943603515625,814.2842407226562,0.9987447261810303,957.1093139648438,720.7672729492188,0.9999972581863403,977.2237548828125,680.2141723632812,0.9999989867210388
39,972.2865600585938,884.880615234375,0.9999999403953552,987.76904296875,829.6005249023438,0.9923869967460632,996.7325439453125,711.9508666992188,0.9945530891418457,955.7127075195312,813.9132080078125,0.9994635581970215,957.016845703125,721.340576171875,0.9999946355819702,977.5255737304688,681.5240478515625,0.9999982118606567
40,972.278564453125,884.8873291015625,0.9999999403953552,987.7677001953125,830.1842651367188,0.995632529258728,996.7646484375,712.2049560546875,0.9978899955749512,955.675537109375,814.0410766601562,0.9995754957199097,957.062744140625,721.36767578125,0.9999902248382568,977.4564819335938,681.3511352539062,0.9999970197677612
41,970.669677734375,885.4069213867188,1.0,988.577392578125,821.3833618164062,0.9924317598342896,959.7914428710938,823.1267700195312,0.9908286333084106,998.1536865234375,711.3080444335938,0.9991539120674133,956.639404296875,718.4220581054688,0.9999924898147583,977.6425170898438,678.541015625,0.9999995827674866
42,970.5343627929688,885.4658203125,1.0,988.5230712890625,821.27490234375,0.9917348623275757,959.760986328125,823.008056640625,0.9899244904518127,998.1851196289062,711.1441650390625,0.999396800994873,956.6743774414062,718.281494140625,0.9999927282333374,977.6373901367188,678.5855102539062,0.9999995827674866
43,970.0071411132812,884.1154174804688,1.0,988.0003662109375,819.2835083007812,0.9994968175888062,959.650390625,819.8262939453125,0.998002827167511,998.4683837890625,708.1455078125,0.9989126324653625,956.6181640625,715.4071655273438,0.9999927282333374,977.7915649414062,677.344970703125,0.9999994039535522
44,970.0769653320312,884.1072998046875,1.0,988.3350219726562,818.678466796875,0.9993061423301697,959.7899780273438,819.2559814453125,0.9972506761550903,998.2901611328125,707.8782348632812,0.9990751147270203,956.5170288085938,715.2779541015625,0.9999938011169434,977.4696044921875,677.3330078125,0.9999991655349731
45,968.2044067382812,886.2772827148438,1.0,987.9810180664062,817.84619140625,0.9997949004173279,959.473876953125,818.7694091796875,0.9993753433227539,998.3424072265625,708.8528442382812,0.9993394613265991,956.4633178710938,715.1917724609375,0.999992847442627,977.7349853515625,678.0325927734375,0.9999973177909851
46,968.171142578125,886.30126953125,1.0,987.8070068359375,818.015380859375,0.9998556971549988,959.5670166015625,818.8416137695312,0.999567985534668,998.0020751953125,708.9755859375,0.9991471767425537,956.3087158203125,714.9772338867188,0.9999909400939941,977.8274536132812,677.8294677734375,0.9999967813491821
47,965.8781127929688,885.3311157226562,1.0,987.5751953125,818.147216796875,0.9997822642326355,959.3148803710938,817.913818359375,0.9992785453796387,998.0304565429688,708.6063842773438,0.9986383318901062,956.314208984375,714.5425415039062,0.9999871253967285,977.83447265625,677.4994506835938,0.9999955892562866
48,965.917724609375,885.41015625,1.0,987.6238403320312,818.4752807617188,0.9998083114624023,959.5115356445312,817.7779541015625,0.9993636608123779,998.1738891601562,708.755615234375,0.9987118244171143,956.29345703125,714.3986206054688,0.9999877214431763,977.8195190429688,677.5516357421875,0.9999957084655762
49,964.8702392578125,884.3535766601562,1.0,987.1571655273438,818.6329345703125,0.9998660087585449,959.8016967773438,817.2747802734375,0.9996162056922913,998.55859375,708.5300903320312,0.994330644607544,956.4329223632812,713.7318115234375,0.999980092048645,978.488037109375,676.7958984375,0.9999831914901733
50,964.8972778320312,884.1769409179688,1.0,987.0272216796875,818.8983764648438,0.9999088048934937,959.7852172851562,817.2069702148438,0.9997478127479553,998.4992065429688,708.2733764648438,0.9917017817497253,956.4035034179688,713.7409057617188,0.9999793171882629,978.3613891601562,676.72021484375,0.9999863505363464
51,961.5995483398438,882.5656127929688,1.0,985.9086303710938,819.7312622070312,0.9999096393585205,959.09814453125,817.7216186523438,0.999800443649292,998.4310913085938,708.3310546875,0.9851370453834534,957.665771484375,712.948974609375,0.9999706745147705,978.7437133789062,676.7070922851562,0.999984622001648
52,961.6644897460938,882.38623046875,1.0,986.0773315429688,820.0330200195312,0.999895453453064,959.051513671875,817.7599487304688,0.9997497200965881,998.44091796875,708.2142333984375,0.9900745749473572,957.7059936523438,712.92333984375,0.9999756813049316,978.6690673828125,676.7676391601562,0.9999903440475464
53,955.0548095703125,878.871826171875,0.9999999403953552,984.788818359375,822.47900390625,0.9999191761016846,958.8491821289062,816.7289428710938,0.999886155128479,998.614990234375,708.3788452148438,0.990271806716919,956.3578491210938,713.5074462890625,0.9999724626541138,978.7940673828125,676.683349609375,0.9999898672103882
54,955.271484375,879.4766845703125,0.9999999403953552,984.5114135742188,822.5343017578125,0.9999385476112366,958.8786010742188,816.9119262695312,0.9998974800109863,998.7321166992188,708.2312622070312,0.9920629262924194,956.3933715820312,713.5631713867188,0.9999741911888123,978.7449951171875,676.6505126953125,0.9999908804893494
55,948.840576171875,871.6597290039062,1.0,983.5867309570312,820.7378540039062,0.9999459981918335,958.6502685546875,813.62841796875,0.9998949766159058,998.4427490234375,708.0865478515625,0.9547008275985718,956.4542846679688,713.2699584960938,0.999935507774353,979.4501953125,675.6506958007812,0.9999821186065674
56,948.9210815429688,871.674072265625,1.0,983.5488891601562,820.8980712890625,0.9999479055404663,958.62646484375,813.7924194335938,0.9999162554740906,996.818115234375,705.480712890625,0.974496603012085,957.9080810546875,712.9078369140625,0.999950647354126,979.3572998046875,675.6671142578125,0.9999899864196777
57,945.1465454101562,867.8954467773438,1.0,981.046142578125,821.4857788085938,0.9999814033508301,957.1117553710938,811.7813720703125,0.9999912977218628,996.8956298828125,704.7081909179688,0.9665466547012329,958.6524658203125,712.7501831054688,0.9999092817306519,979.9481201171875,675.30224609375,0.9999400973320007
58,945.1613159179688,867.8192749023438,1.0,980.9802856445312,821.3590087890625,0.9999841451644897,957.134033203125,811.6832275390625,0.9999920129776001,996.7888793945312,704.63330078125,0.9553383588790894,958.6005859375,712.6231079101562,0.9998847246170044,979.9865112304688,675.2101440429688,0.999935507774353
59,943.3643798828125,860.6090698242188,0.9999998807907104,981.3480224609375,817.0799560546875,0.9999806880950928,957.5219116210938,805.00732421875,0.9999988675117493,997.0050659179688,704.7850341796875,0.9490591287612915,958.8441772460938,712.44970703125,0.9998986124992371,979.9609375,675.0904541015625,0.9998873472213745
60,943.7048950195312,859.8849487304688,0.9999998807907104,980.530029296875,818.307861328125,0.9999781847000122,956.9365234375,805.8973388671875,0.9999983906745911,996.7258911132812,705.0554809570312,0.8857676982879639,958.757568359375,710.1793823242188,0.9996863603591919,981.0733032226562,675.358154296875,0.999876856803894
61,941.5950927734375,862.5252685546875,0.9999999403953552,978.3956909179688,818.3501586914062,0.9999656081199646,955.7218627929688,807.7034301757812,0.9999945163726807,997.480712890625,704.3377075195312,0.9941608905792236,958.9916381835938,711.2574462890625,0.9999188184738159,980.7058715820312,675.4197387695312,0.9999963641166687
62,941.6622924804688,862.4573364257812,0.9999998807907104,978.2999877929688,818.3697509765625,0.9999722242355347,955.6009521484375,807.9000854492188,0.9999946355819702,997.7269287109375,704.400146484375,0.9957555532455444,959.1382446289062,711.3389282226562,0.9999244809150696,980.686279296875,675.4530029296875,0.9999974966049194
63,942.5562744140625,863.8419799804688,1.0,978.3856811523438,817.9526977539062,0.9999776482582092,955.6888427734375,807.5096435546875,0.9999943971633911,997.8963623046875,704.521240234375,0.9957505464553833,959.6412963867188,710.6693725585938,0.9999352693557739,980.640869140625,675.0636596679688,0.999997615814209
64,942.2660522460938,863.8453369140625,1.0,978.2307739257812,817.8720703125,0.9999779462814331,955.5239868164062,807.2752075195312,0.9999946355819702,998.0130004882812,704.6260986328125,0.9966763854026794,959.77587890625,710.5020751953125,0.9999476075172424,980.59814453125,675.1849365234375,0.9999984502792358
65,946.825927734375,865.6393432617188,1.0,979.1116333007812,816.0355224609375,0.9999637007713318,955.6160888671875,805.4623413085938,0.9999977350234985,998.3634643554688,704.569580078125,0.9988927841186523,959.5611572265625,710.2911987304688,0.9999783635139465,980.3565673828125,675.5957641601562,0.9999994039535522
66,947.0487670898438,865.412353515625,1.0,979.0963745117188,816.3715209960938,0.9999768137931824,955.572021484375,806.1514282226562,0.9999972581863403,998.3108520507812,704.294189453125,0.9989864826202393,959.59765625,710.0119018554688,0.9999774098396301,980.397216796875,675.4029541015625,0.9999994039535522
67,949.9407348632812,863.9300537109375,1.0,980.3397827148438,812.307861328125,0.9999629259109497,955.931396484375,804.5848388671875,0.9999988079071045,997.5177612304688,704.016357421875,0.9975284337997437,958.9237060546875,708.7737426757812,0.99991774559021,980.2473754882812,674.959716796875,0.9999991655349731
68,950.0532836914062,863.6947021484375,1.0,980.4739379882812,812.3773193359375,0.9999691247940063,956.0427856445312,804.869384765625,0.999998927116394,997.6558837890625,704.0980834960938,0.9979036450386047,958.85693359375,709.0055541992188,0.999947190284729,980.2709350585938,674.9645385742188,0.9999992251396179
69,952.9855346679688,862.0111694335938,0.9999998211860657,981.0028076171875,810.5213012695312,0.99998939037323,956.3388061523438,803.7342529296875,0.9999992251396179,997.3582763671875,703.644775390625,0.9833725690841675,959.0919799804688,708.6997680664062,0.9997917413711548,980.7063598632812,674.17529296875,0.999994695186615
70,953.0023803710938,861.9603271484375,0.9999998211860657,980.8614501953125,810.82177734375,0.9999891519546509,956.3490600585938,804.16943359375,0.9999991655349731,997.475830078125,703.5288696289062,0.9896944165229797,959.1399536132812,708.4287109375,0.9998108148574829,980.6145629882812,674.2601928710938,0.9999970197677612
71,954.283203125,860.0018920898438,0.9999998807907104,981.1848754882812,806.3087158203125,0.99996417760849,957.4786987304688,801.2792358398438,0.9999983310699463,998.0084838867188,703.0294799804688,0.9937127828598022,958.9762573242188,707.8018798828125,0.9999573826789856,979.9940795898438,673.01806640625,0.9999963045120239
72,954.2632446289062,860.009765625,0.9999998807907104,981.168212890625,806.407958984375,0.9999727010726929,957.5195922851562,801.5107421875,0.9999983310699463,997.8070678710938,702.8197631835938,0.9936328530311584,958.9223022460938,707.7037963867188,0.9999533891677856,979.920654296875,672.9630126953125,0.9999966621398926
73,954.3375854492188,860.05224609375,0.9999998807907104,981.36376953125,806.1078491210938,0.9999663233757019,957.7572021484375,800.9310913085938,0.9999971389770508,997.7965698242188,702.666015625,0.994525671005249,958.7415771484375,707.6334838867188,0.9999677538871765,979.7865600585938,672.8186645507812,0.9999961853027344
74,959.677978515625,863.8509521484375,0.9999999403953552,981.1524047851562,806.0433349609375,0.9999730587005615,957.9248046875,800.53564453125,0.9999963641166687,997.812255859375,702.0621337890625,0.9954511523246765,958.7835083007812,706.8400268554688,0.9999780654907227,980.682373046875,671.4010009765625,0.9999986886978149
75,959.5567016601562,863.8430786132812,0.9999999403953552,981.1299438476562,805.686767578125,0.9999668598175049,957.9945678710938,800.3457641601562,0.999996542930603,997.7567138671875,701.8844604492188,0.9976991415023804,958.6090087890625,706.6783447265625,0.9999880194664001,980.6530151367188,671.556884765625,0.9999990463256836
76,960.3750610351562,861.3817749023438,0.9999998807907104,981.4352416992188,804.8425903320312,0.999976634979248,958.3283081054688,799.5374145507812,0.9999952912330627,997.2274780273438,702.055419921875,0.9948394298553467,958.2213134765625,706.290771484375,0.9999709129333496,980.035888671875,670.4859008789062,0.9999980926513672
77,961.9171142578125,858.7274169921875,1.0,980.7412109375,803.4476928710938,0.9999712705612183,957.01220703125,798.1825561523438,0.9999935626983643,997.4525756835938,702.2368774414062,0.9962184429168701,958.0497436523438,706.5090942382812,0.9999890327453613,979.7359008789062,670.3096313476562,0.9999986886978149
78,961.8558959960938,858.7862548828125,1.0,980.8616333007812,803.8446655273438,0.9999597668647766,956.9893798828125,798.5072021484375,0.9999936819076538,997.4425659179688,702.0687866210938,0.9963895678520203,958.0390014648438,706.5731201171875,0.9999910593032837,979.65478515625,670.2886962890625,0.9999986886978149
79,965.1190795898438,857.1774291992188,0.9999997615814209,981.4191284179688,804.1600952148438,0.9999903440475464,957.233642578125,797.1498413085938,0.9999852180480957,997.1790161132812,701.6788940429688,0.9948772192001343,957.691650390625,706.389892578125,0.9999905824661255,979.1849975585938,669.6333618164062,0.9999974370002747
80,964.9517822265625,857.0525512695312,0.9999997615814209,981.3595581054688,804.4913940429688,0.9999877214431763,957.28369140625,796.8412475585938,0.9999768733978271,997.0831909179688,701.7156982421875,0.9963836073875427,957.5772094726562,706.3307495117188,0.9999909996986389,979.2598876953125,669.8604125976562,0.9999977350234985
81,975.7601318359375,854.1143798828125,0.9999997615814209,980.9489135742188,800.5221557617188,0.9999144077301025,956.245361328125,796.8096313476562,0.999971866607666,997.7698364257812,701.3326416015625,0.9995635747909546,957.6593017578125,705.62744140625,0.9999927282333374,979.629638671875,668.5267333984375,0.9999995231628418
82,975.67919921875,854.1815795898438,0.9999997615814209,981.1193237304688,801.0834350585938,0.9999409914016724,957.03759765625,796.7637939453125,0.9999805092811584,997.7696533203125,701.3255615234375,0.9995375871658325,957.6466674804688,705.7018432617188,0.9999930262565613,979.6077880859375,668.5609741210938,0.999999463558197
83,975.7601318359375,854.1143798828125,0.9999997615814209,980.9489135742188,800.5221557617188,0.9999145269393921,956.245361328125,796.8096313476562,0.999971866607666,997.7698364257812,701.3326416015625,0.9995635747909546,957.6593017578125,705.62744140625,0.9999927282333374,979.629638671875,668.5267333984375,0.9999995231628418
84,990.8887939453125,860.1181640625,0.9999997615814209,984.3241577148438,801.3056640625,0.9996614456176758,960.6233520507812,800.4849853515625,0.9999099969863892,998.2377319335938,700.8611450195312,0.9999474287033081,957.34228515625,705.4036254882812,0.9999951124191284,978.1165161132812,666.6943359375,0.9999999403953552
85,990.8346557617188,860.2127075195312,0.9999997615814209,984.4059448242188,801.0523071289062,0.9992841482162476,960.6700439453125,800.6585693359375,0.9998769760131836,998.0161743164062,700.752685546875,0.9999345541000366,957.4907836914062,705.5802612304688,0.9999970197677612,978.1697998046875,666.5706787109375,0.9999999403953552
